analysis_id	safe_fish_mean	safe_fish_std	safe_fish_lower	safe_fish_upper	safe_space_mean	safe_space_std	safe_space_lower	safe_space_upper	source_database	search_substring	database_article_id	type	author	title	source_title	year	volume	number	pages	abstract	keywords	keywords_other	publisher	editor	language	affiliation	funding	doi	issn	isbn	journal	research_areas	web_of_science_categories	booktitle	book_group_author	book_author	organization	series	da	duplicate_id	n_duplicates	oro_branch.Mitigation_mean	oro_branch.Mitigation_std	oro_branch.Mitigation_lower	oro_branch.Mitigation_upper	oro_branch.Nature_mean	oro_branch.Nature_std	oro_branch.Nature_lower	oro_branch.Nature_upper	oro_branch.Societal_mean	oro_branch.Societal_std	oro_branch.Societal_lower	oro_branch.Societal_upper	Built_infrastructure_and_technology_mean	Built_infrastructure_and_technology_std	Built_infrastructure_and_technology_lower	Built_infrastructure_and_technology_upper	Socioinstitutional_mean	Socioinstitutional_std	Socioinstitutional_lower	Socioinstitutional_upper	data_type.Primary_mean	data_type.Primary_std	data_type.Primary_lower	data_type.Primary_upper	data_type.Seconday_mean	data_type.Seconday_std	data_type.Seconday_lower	data_type.Seconday_upper	implemented_mean	implemented_std	implemented_lower	implemented_upper
242485	0.0949801981449127	0.0266149190061368	0.0683652791387759	0.12159511715105	0.935471796989441	0.0128441760196367	0.922627620969804	0.948315973009078	Web Of Science	Nature | Societal	WOS:000716280700001	Article	Araos, Malcolm	Democracy underwater: public participation, technical expertise, and climate infrastructure planning in New York City	Theory And Society	NA	NA	NA	NA	This article provides an explanation for how increased public participation can paradoxically translate into limited democratic decision-making in urban settings. Recent sociological research shows how governments can control participatory forums to restrict the distribution of resources to poor neighborhoods or to advance private land development interests. Yet such explanations cannot account for the decoupling of participation from democratic decision-making in the case of planning for climate change, which expands the substantive topics and public funding decisions that involve urban residents. Through an in-depth case study of one of the largest coastal protection projects in the world and drawing on global scholarship on participation, this article narrates the social production of resistance to climate change infrastructure by showing how the state sidestepped public input and exercised authority through appeals to the rationality of technical expertise. After a lengthy participation process wherein participants reported satisfaction with how their input was included in designs, city officials switched decision-making styles and used expertise from engineers to render the publicly-supported plan unfeasible, while continuing to involve residents in the process. As a result, conflict arose between activists and public housing representatives, bitterly dividing the neighborhood over who could legitimately claim to represent the interests of the ``frontline community.{''} By documenting the experience of participants in the process before and after the switch in decision-making styles, this article advances a sociological description of public influence in policy: The ability for participants in a planning process to recognize their own input reflected in finished plans.	climate change; expertise; participatory democracy; public participation; urban sociology	environmental justice; managed retreat; community; politics; power; transformation; sandy	SPRINGER	NA	English	Araos, M (Corresponding Author), NYU, Dept Sociol, New York, NY 10001 USA. Araos, Malcolm, NYU, Dept Sociol, New York, NY 10001 USA.	NYU's Department of Sociology; Social Sciences and Humanities Research Council of Canada Doctoral Fellowship	10.1007/s11186-021-09459-9	0304-2421	NA	Theory And Society	Sociology	Sociology	NA	NA	NA	NA	NA	2023-01-28	NA.1262	2	0.114946088194847	0.0199737770878057	0.0949723111070414	0.134919865282653	0.217683044075966	0.0247012422761871	0.192981801799779	0.242384286352153	0.811409366130829	0.0252560354269584	0.786153330703871	0.836665401557787	0.587258803844452	0.132900411890096	0.454358391954356	0.720159215734548	0.659851109981537	0.073220658742535	0.586630451239002	0.733071768724072	0.80199431180954	0.0493510030555301	0.75264330875401	0.85134531486507	0.189472261071205	0.0468249318241374	0.142647329247068	0.236297192895342	0.493254214525223	0.105143054730195	0.388111159795028	0.598397269255418
235626	0.0938068747520447	0.0259741597352425	0.0678327150168021	0.119781034487287	0.922057235240936	0.0178876592716897	0.904169575969247	0.939944894512626	Web Of Science	Societal	WOS:000368842100004	Article	Donner, Simon D.	The legacy of migration in response to climate stress: learning from the Gilbertese resettlement in the Solomon Islands	Natural Resources Forum	2015	39	3-4	191-201	The long-term threat of sea-level rise to coral atoll and reef island communities in Kiribati, Tuvalu and other nations has raised the possibility of international migration. Historical resettlements in the Pacific may provide valuable insight into the long-term effect of future climate change-related migration on communities. This study evaluates the challenges faced by Gilbertese people resettled from modern-day Kiribati to Ghizo in the Solomon Islands by the British colonial administration in the mid-1900s. Drawing upon field interviews (n = 45) conducted in 2011 and the available historical literature, the study examines the circumstances of the initial failed resettlement in the equatorial Phoenix Islands, the subsequent relocation to Ghizo, and the recent concerns of the Gilbertese in Ghizo. Focus is placed on the struggle to recover from the 2007 tsunami that devastated the unprepared community. The analysis reveals that uncertainty about land tenure (raised by 61\% of respondents) persists 60 years after resettlement, and is linked to the ability to recover from the tsunami, tensions with the Melanesian population, concerns over political representation, cultural decline, and education and employment opportunities. The Gilbertese experience can serve as a cautionary tale for policymakers considering mechanisms for facilitating climate change-related migration.	climate change; migration; small island developing states; coral atolls; sea-level rise; kiribati; solomon islands; land tenure; adaptation	sea-level rise; pacific lessons; adaptation	WILEY	NA	English	Donner, SD (Corresponding Author), Univ British Columbia, Geog, 1984 West Mall, Vancouver, BC V6T 1Z2, Canada. Donner, Simon D., Univ British Columbia, Geog, 1984 West Mall, Vancouver, BC V6T 1Z2, Canada.	UBC Peter Wall Institute of Advanced Studies; NSERC	10.1111/1477-8947.12082	0165-0203	NA	Natural Resources Forum	Environmental Sciences \& Ecology	Environmental Sciences; Environmental Studies	NA	NA	NA	NA	NA	2023-01-28	2015.12041	0	0.11310873478651	0.011821805084653	0.101286929701858	0.124930539871163	0.228935393691063	0.0315100900566763	0.197425303634387	0.260445483747739	0.798940432071686	0.0272426274183318	0.771697804653354	0.826183059490018	0.632552075386047	0.157614126810619	0.474937948575429	0.790166202196666	0.629766964912415	0.103841028353359	0.525925936559055	0.733607993265774	0.848644649982452	0.0177118511456112	0.830932798836841	0.866356501128064	0.142330878973007	0.0174933983611491	0.124837480611858	0.159824277334156	0.56916868686676	0.100544658196347	0.468624028670413	0.669713345063107
178224	0.0652533531188965	0.0162168251668561	0.0490365279520404	0.0814701782857526	0.866863167285919	0.119105213148608	0.747757954137311	0.985968380434527	Web Of Science	Nature	WOS:000834829100008	Article	Angradi, Ted R. and Launspach, Jonathon J. and Wick, Molly J.	Human well-being and natural capital indicators for Great Lakes waterfront revitalization	Journal Of Great Lakes Research	2022	48	4	1104-1120	Revitalization of natural capital amenities at the Great Lakes waterfront can result from sediment reme-diation, habitat restoration, climate resilience projects, brownfield reuse, economic redevelopment and other efforts. Practical indicators are needed to assess the cultural, health, and socioeconomic benefits of these investments. We compiled U.S. census-tract scale data for five Great Lakes communities: Duluth/Superior, Green Bay, Milwaukee, Chicago, and Cleveland. We downloaded data from the US Census Bureau, Centers for Disease Control and Prevention, Environmental Protection Agency, National Oceanic and Atmospheric Administration, and non-governmental organizations. We compiled a final set of 19 human well-being (HWB) metrics and 26 metrics representing attributes of natural and semi -natural amenities (natural capital). We rated the reliability of metrics according to their consistency of correlations with metrics of the other type (HWB vs. natural capital) at the census-tract scale, how often they were correlated in the expected direction, strength of correlations, and other attributes. Among the highest rated HWB indicators were measures of mean health, mental health, home ownership, home value, life success, and educational attainment. Highest rated natural capital metrics included tree cover and impervious surface metrics, walkability, density of recreational amenities, and shoreline type. Two sociodemographic covariates, household income and population density, had a strong influence on the strength of associations between HWB and natural capital and must be included in any assessment of change in HWB benefits at the waterfront. Our findings are a starting point for applying already available HWB and natural capital indicators in a waterfront revitalization context. Published by Elsevier B.V. on behalf of International Association for Great Lakes Research.	laurentian great lakes; waterfront revitalization; well-being; natural capital; indicators; equitability	human health; ecosystem services; blue spaces; benefits; green; areas	ELSEVIER SCI LTD	NA	English	Angradi, TR (Corresponding Author), US Environm Protect Agcy, Ctr Computat Toxicol \& Ecol, Great Lakes Toxicol \& Ecol Div, Duluth, MN 55804 USA. Angradi, Ted R., US Environm Protect Agcy, Ctr Computat Toxicol \& Ecol, Great Lakes Toxicol \& Ecol Div, Duluth, MN 55804 USA. Launspach, Jonathon J., GDIT, Duluth, MN 55804 USA. Wick, Molly J., Univ Minnesota, Nat Resources Res Inst, Duluth, MN 55812 USA.	NA	10.1016/j.jglr.2022.04.016	0380-1330	NA	Journal Of Great Lakes Research	Environmental Sciences \& Ecology; Marine \& Freshwater Biology	Environmental Sciences; Limnology; Marine \& Freshwater Biology	NA	NA	NA	NA	NA	2023-01-28	2022.15951	0	0.0967160105705261	0.0068278089994913	0.0898882015710348	0.103543819570017	0.413520044088364	0.0805179343780232	0.33300210971034	0.494037978466387	0.646233332157135	0.0742889304785991	0.571944401678536	0.720522262635734	0.80337483882904	0.113492977494654	0.689881861334386	0.916867816323695	0.40447271168232	0.200610885528348	0.203861826153972	0.605083597210668	0.837341260910034	0.0264975790586718	0.810843681851362	0.863838839968706	0.149214327335358	0.0245128309780218	0.124701496357336	0.173727158313379	0.418377763032913	0.0958185701235943	0.322559192909319	0.514196333156507
246113	0.0670430563390255	0.0295419140357579	0.0375011423032676	0.0965849703747833	0.945239841938019	0.00682069076113671	0.938419151176882	0.952060532699156	Web Of Science	Nature | Societal	WOS:000669813300085	Inproceedings	O'Shaughnessy, Amanda and Smith, Emily A.	The Paths to Resilient Shorelines: An Engineering Analysis of Sea Level Rise Planning from the Gulf Coast to Mid-Atlantic	Global Oceans 2020: Singapore - U.s. Gulf Coast	2020	NA	NA	NA	Sea level rise is a common problem for many coastal communities. It is crucial that they plan for the future and determine how to best protect themselves. Sea level planning is currently left to states and local communities to outline how they can mitigate or adapt to the changing sea level. Without a coordinated effort, many communities must independently write their sea level plans based on publicly available information. These communities would benefit from a national coordinated effort, led by the Federal Government, to offer expert information for better planning. An assessment of current state and local plans provides a baseline to understand sea level mitigation needs. This study categorized the different sea level plans of states, counties, and communities along the Gulf Coast and Mid-Atlantic to determine how Federal Agencies can best assist local communities in sea level rise planning.	sea level rise; engineering; community planning; adaptation	NA	IEEE	NA	English	O'Shaughnessy, A (Corresponding Author), Univ Maryland, Dept Civil \& Environm Engn, College Pk, MD 20742 USA. O'Shaughnessy, Amanda, Univ Maryland, Dept Civil \& Environm Engn, College Pk, MD 20742 USA. Smith, Emily A., Univ Corp Atmospher Res, NOAA, Silver Spring, MD USA.	NOAA Ernest F. Hollings Undergraduate Scholarship Program	10.1109/IEEECONF38699.2020.9389053	0197-7385	978-1-7281-5446-6	NANA	Engineering; Oceanography	Engineering, Marine; Oceanography	GLOBAL OCEANS 2020: SINGAPORE - U.S. GULF COAST	IEEE	NA	Marine Technol Soc; IEEE Ocean Engn Soc; RBR; GDIT; Woolpert; Univ So Mississippi; Phoenix Int; Teledyne Marine; Ocean Networks Canada; Leidos; Natl Ocean \& Atmospher Adm; Schmidt Ocean Inst	OCEANS-IEEE	2023-01-28	2020.10913	2	0.102887867391109	0.0140652952613472	0.0888225721297623	0.116953162652457	0.250919112563133	0.0358786532068729	0.21504045935626	0.286797765770006	0.804299390316009	0.0248118564218978	0.779487533894112	0.829111246737907	0.715042018890381	0.0887656827219469	0.626276336168434	0.803807701612328	0.565069276094437	0.130063461415286	0.435005814679151	0.695132737509722	0.810665595531464	0.0491609493359709	0.761504646195493	0.859826544867435	0.177392308413982	0.0467535312060944	0.130638777207888	0.224145839620077	0.41588748395443	0.108433563429776	0.307453920524654	0.524321047384206
8163	0.071127088367939	0.014332131818189	0.05679495654975	0.085459220186128	0.926038074493408	0.0100663890847996	0.915971685408609	0.936104463578208	Web Of Science	General-options | Societal	WOS:000894545100001	Article	Lewis, Clint T. T.	Climate Change and the Caribbean: Challenges and Vulnerabilities in Building Resilience to Tropical Cyclones	Climate	2022	10	11	NA	Caribbean Small Island Developing States (SIDS) is one of the most vulnerable regions in the world to the impacts of climate change. The region has prioritized adaptation to climate change and has implemented many adaptation actions over the past 20 years. However, the region is becoming increasingly vulnerable to the impacts of tropical cyclones (TC). This paper analyses the impacts of TC on the region between 1980 to 2019. It aims to examine the economic loss and damage sustained by the region, identify the sectors most impacted, and ascertain the perspectives of key stakeholders on the factors that hinder building resilience. Statistical analysis techniques and semi-structured interviews were to unpack and understand the dataset. The paper finds that economic loss and damage has gradually increasing between 1980 to 2009 with a drastic increase between 2010 to 2019. The paper highlights the agriculture, housing, transport, and utility sectors as the most impacted. The findings also call to attention the need for increased access to adaptation financing for SIDS, the disadvantages of the income status that hinders building resilience, and the need for increased Early Warning Systems. The paper recommends revising the per capita national income as an eligibility criterion for accessing concessional development finance assistance, a comprehensive EWS for the countries in the region, and consideration of debt relief for countries affected by TC.	caribbean; climate change adaptation; small island developing states; tropical cyclone; vulnerability; resilience	change adaptation; island; risk; poverty	MDPI	NA	English	Lewis, CT (Corresponding Author), Natl Dong Hwa Univ, Dept Nat Resources \& Environm Studies, Hualien 974, Taiwan. Lewis, Clint T. T., Natl Dong Hwa Univ, Dept Nat Resources \& Environm Studies, Hualien 974, Taiwan.	NA	10.3390/cli10110178	NA	NA	Climate	Meteorology \& Atmospheric Sciences	Meteorology \& Atmospheric Sciences	NA	NA	NA	NA	NA	2023-01-27	2022.1134	2	0.100005328655243	0.00676588979065636	0.0932394388645866	0.106771218445899	0.240475285053253	0.0384078189035582	0.202067466149695	0.278883103956811	0.817468440532684	0.0333094011045081	0.784159039428176	0.850777841637192	0.64880490899086	0.147834828931098	0.500970080059762	0.796639737921958	0.631726068258285	0.117132150820854	0.514593917437432	0.748858219079139	0.798567056655884	0.0478240985108557	0.750742958145028	0.846391155166739	0.184997400641441	0.0434169740273683	0.141580426614073	0.22841437466881	0.586696636676788	0.0654371899847781	0.52125944669201	0.652133826661566
13608	0.647630512714386	0.281041808206518	0.366588704507868	0.928672320920904	0.821291279792786	0.105444825866659	0.715846453926127	0.926736105659444	Web Of Science	General-options | Nature	WOS:000373598200004	Article	Arfanuzzaman, Md. and Mamnun, Nabir and Islam, Md. Syful and Dilshad, Tanzina and Abu Syed, Md.	Evaluation of Adaptation Practices in the Agriculture Sector of Bangladesh: An Ecosystem Based Assessment	Climate	2016	4	1	NA	Climate changes imposed differential impacts on Bangladesh in the form of sea level rise, extreme events, and variability, which has enormous economic, environmental and social cost. Such impacts are assorted across the ecosystems of the Southwest, Northwest and Central region of the country. Among the different sectors, agriculture is comparatively more vulnerable to climate change impacts. In order to reduce the climate change induced loss and damage, a series of adaptation options have been being practiced by the people at the local level for many years, but the effectiveness, profitability, and sustainability of such adaptation options are still not too well investigated or understood. From this backdrop, the study intends to identify, prioritize and evaluate the adaptation options in the agriculture of different ecosystems of Bangladesh. It is found that the economic gain of adopting rice prawn farming, replantation of rice, and saline tolerant and short duration rice varieties are much higher than the other adaption options. Through investing \$10 in such adaptation options, \$22, \$4, \$2 and \$2 net return will be provided, respectively. Unavailability and less affordability are impeding the promotion of some effective adaption options, which require more attention from policy makers, while further research, demonstration and capacity building of the farmers will reduce vulnerability and build resilience.	adaptation evaluation; southwest bangladesh; economics of climate change; ecosystem based assessment; climate vulnerability; agriculture	NA	MDPI	NA	English	Arfanuzzaman, M (Corresponding Author), Bangladesh Ctr Adv Studies BCAS, House 10,Rd 16a,Gulshan 1, Dhaka 1212, Bangladesh. Arfanuzzaman, Md.; Mamnun, Nabir; Islam, Md. Syful; Dilshad, Tanzina; Abu Syed, Md., Bangladesh Ctr Adv Studies BCAS, House 10,Rd 16a,Gulshan 1, Dhaka 1212, Bangladesh.	European Union {[}282746]; BCAS; Wageningen University Research (WUR)	10.3390/cli4010011	NA	NA	Climate	Meteorology \& Atmospheric Sciences	Meteorology \& Atmospheric Sciences	NA	NA	NA	NA	NA	2023-01-27	2016.1047	2	0.0954659447073936	0.0108257354311472	0.0846402092762465	0.106291680138541	0.254228335618973	0.0385879029739837	0.215640432644989	0.292816238592957	0.807952105998993	0.0273014693606823	0.780650636638311	0.835253575359675	0.663045936822891	0.15590794897919	0.507137987843701	0.818953885802081	0.600922435522079	0.167485338037723	0.433437097484356	0.768407773559802	0.825072968006134	0.0419284025434864	0.783144565462648	0.86700137054962	0.161911158263683	0.0416932551230538	0.120217903140629	0.203604413386737	0.631543982028961	0.0611677575983615	0.5703762244306	0.692711739627323
13987	0.1277822047472	0.0562316244536374	0.0715505802935626	0.184013829200837	0.864557766914368	0.0559656785391967	0.808592088375171	0.920523445453564	Web Of Science | Scopus	General-options | Nature | Mitigation	WOS:000346943500024	Article	Bujosa, Angel and Riera, Antoni and Torres, Catalina M.	Valuing tourism demand attributes to guide climate change adaptation measures efficiently: The case of the Spanish domestic travel market	Tourism Management	2015	47	NA	233-239	Climate change (CC) may have substantial impacts on the distribution of current tourist flows by changing patterns of seasonal volumes of tourist demand. Such impacts are of potential importance for the Spanish coastal tourism destinations. In a context where the implementation of adaptation measures becomes relevant to counteract the expected CC-induced travel market share losses, this paper examines the role of preference analysis in the design of CC adaptation policies. Using data from the 2005 Familitur Survey on summer domestic tourist flows, a destination choice model is implemented to: I) highlight the role of temperature and its relationship with other destination-specific attributes, 2) estimate CC-induced changes in travel market shares, and 3) compute the economic value tourists assign to a set of destination assets as a way to better permit the recovery the expected market share losses by regional tourism authorities. (C) 2014 Elsevier Ltd. All rights reserved.	climate change; tourism; destination choice model; preference analysis; welfare; adaptation	change vulnerability; adaptive management; impact; specification; preferences; snowmaking; resources; industry	ELSEVIER SCI LTD	NA	English	Torres, CM (Corresponding Author), Univ Illes Balears, Appl Econ Dept, Jovellanos Bldg DB-256,Carretera Valldemossa, Palma De Mallorca 07122, Spain. Bujosa, Angel; Riera, Antoni; Torres, Catalina M., Univ Illes Balears, Appl Econ Dept, Palma De Mallorca 07122, Spain.	NA	10.1016/j.tourman.2014.09.023	0261-5177	NA	Tourism Management	Environmental Sciences \& Ecology; Social Sciences - Other Topics; Business \& Economics	Environmental Studies; Hospitality, Leisure, Sport \& Tourism; Management	NA	NA	NA	NA	NA	2023-01-27	2015.947	3	0.120254884660244	0.0145061786007805	0.105748706059463	0.134761063261025	0.202165085077286	0.0259014039735677	0.176263681103718	0.228066489050853	0.824009501934052	0.0246986200456633	0.799310881888388	0.848708121979715	0.712227332592011	0.163017035738987	0.549210296853023	0.875244368330998	0.513678616285324	0.193511072532413	0.320167543752911	0.707189688817737	0.85499233007431	0.0150094028771194	0.839982927197191	0.87000173295143	0.138669703900814	0.0121345516464066	0.126535152254407	0.150804255547221	0.407164263725281	0.118739414400927	0.288424849324353	0.525903678126208
233635	0.139710702747107	0.145347369012546	0	0.285058071759652	0.895251369476318	0.0315477324220235	0.863703637054295	0.926799101898342	Web Of Science	Societal	WOS:000399699500013	Article	Robinson, Stacy-ann and Dornan, Matthew	International financing for climate change adaptation in small island developing states	Regional Environmental Change	2017	17	4, SI	1103-1115	Small island developing states (SIDS) are among the most vulnerable in the world to the impacts of climate change. SIDS have prioritised adaptation to climate change as it is widely accepted that some climate change is inevitable. Given the high cost of adaptation and the financial constraints faced by SIDS, many have pursued international adaptation financing to meet adaptation costs and ease domestic constraints. This paper analyses international adaptation financing commitments to SIDS across multiple regions between 2010 and 2014. It has three aims. First, it identifies trends in this financing from Members of the Organisation for Economic Co-operation and Development to SIDS. Second, using a multivariate regression model, it identifies the determinants of this financing to SIDS, compared to other developing countries. Third, it elicits the perspectives of policy-makers in SIDS on their experience with international adaptation financing to date. This study finds that (1) the allocation of funding and donor commitments to SIDS is highly skewed, (2) whether a country is classified as a SIDS is a determinant of the amount of adaptation financing it can expect to receive-other determinants include population, per capita income, governance quality and vulnerability, depending on how it is conceptualised and measured, and (3) SIDS are dissatisfied with the current levels of international adaptation financing and their experience with accessing it. This paper concludes that, while international adaptation flows have not been sufficient, SIDS have not been disadvantaged in their access to such financing over the period, compared to other developing countries.	adaptation; determinants; finance; climate change; small island developing states (sids); trends	aid allocation; vulnerability; policies; equity; trade	SPRINGER HEIDELBERG	NA	English	Robinson, SA (Corresponding Author), Australian Natl Univ, Fenner Sch Environm \& Soc, 48 Linnaeus Way, Acton, ACT 2601, Australia. Robinson, Stacy-ann, Australian Natl Univ, Fenner Sch Environm \& Soc, 48 Linnaeus Way, Acton, ACT 2601, Australia. Dornan, Matthew, Australian Natl Univ, Crawford Sch Publ Policy, Dev Policy Ctr, 7 Liversidge St, Acton, ACT 2601, Australia.	Australian Department of Foreign Affairs and Trade; Fenner School of Environment and Society at The Australian National University (ANU); ANU Early Career Researcher Travel Scheme	10.1007/s10113-016-1085-1	1436-3798	NA	Regional Environmental Change	Environmental Sciences \& Ecology	Environmental Sciences; Environmental Studies	NA	NA	NA	NA	NA	2023-01-28	2017.13999	0	0.118620347976685	0.0135555366106138	0.105064811366071	0.132175884587298	0.209030357003212	0.0226072363907876	0.186423120612424	0.231637593394	0.821446919441223	0.0241019924303447	0.797344927010878	0.845548911871568	0.595145261287689	0.139819215886887	0.455326045400802	0.734964477174576	0.66557332277298	0.0723284962786313	0.593244826494348	0.737901819051611	0.804350590705872	0.0596371982897281	0.744713392416143	0.8639877889956	0.180229279398918	0.0537700934982838	0.126459185900634	0.233999372897202	0.577232325077057	0.109387147706801	0.467845177370256	0.686619472783858
245960	0.0625416174530983	0.017766567047712	0.0447750504053863	0.0803081845008103	0.945832633972168	0.00787460197161587	0.937958032000552	0.953707235943784	Web Of Science	Societal	WOS:000513893900001	Article	Buser, Michael	Coastal Adaptation Planning in Fairbourne, Wales: lessons for Climate Change Adaptation	Planning Practice And Research	2020	35	2	127-147	Adaptation to climate change is emerging as a central objective and policy frame for coastal communities. This paper examines recent climate change adaptation efforts in the UK, centring on the case of Fairbourne, Wales. The village is facing the long-term prospect of flooding and inundation due to the impacts of sea level rise. The recent Shoreline Management Plan for the area has recommended realignment of the coast and eventual decommissioning of Fairbourne. The paper draws on a qualitative research methodology of interviews, policy review and observation to narrate the case and provide key insights and lessons for planners working in environmentally vulnerable coastal settings and managing climate adaptation processes.	fairbourne; shoreline management plan; coast; managed realignment; climate change adaptation	flood risk-management; local-level; retreat; policy; england; storms; winter	ROUTLEDGE JOURNALS, TAYLOR \& FRANCIS LTD	NA	English	Buser, M (Corresponding Author), Univ West England, Ctr Sustainable Planning \& Environm, Bristol, Avon, England. Buser, Michael, Univ West England, Ctr Sustainable Planning \& Environm, Bristol, Avon, England.	NA	10.1080/02697459.2019.1696145	0269-7459	NA	Planning Practice And Research	Public Administration	Regional \& Urban Planning	NA	NA	NA	NA	NA	2023-01-28	2020.18539	0	0.106323185563087	0.0116219271367196	0.0947012584263678	0.117945112699807	0.229129377007484	0.0213749321341703	0.207754444873314	0.250504309141655	0.833191633224487	0.0243338452547474	0.80885778796974	0.857525478479235	0.611381435394287	0.105672748017035	0.505708687377252	0.717054183411322	0.675274610519409	0.107931509544019	0.56734310097539	0.783206120063429	0.809900510311127	0.0210500865125207	0.788850423798606	0.830950596823647	0.177405831217766	0.0201382851166003	0.157267546101166	0.197544116334366	0.489402455091477	0.0560843600033563	0.43331809508812	0.545486815094833
13789	0.0553182013332844	0.0149466251030802	0.0403715762302042	0.0702648264363645	0.947012209892273	0.00730701646869228	0.939705193423581	0.954319226360965	Web Of Science	General-options | Nature | Societal	WOS:000368677400004	Article	Camare, Hooman Mostofi and Lane, Daniel E.	Adaptation analysis for environmental change in coastal communities	Socio-economic Planning Sciences	2015	51	NA	34-45	Small islands and coastal communities around the world are particularly vulnerable to climate change impacts, mainly from storm surge attributed to more frequent and severe coastal storms, and mounting sea-level rise. Coastal hazards including inundation, salinisation of the water supply, and land erosion all threaten vital infrastructure that support coastal communities. This research, part of the International Community-University Research Alliance (ICURA) C-Change project ``Managing Adaptation to Environmental Change in Coastal Communities: Canada and the Caribbean{''}, develops and applies a multicriteria decision evaluation and support system for evaluating adaptation options for coastal communities. The paper estimates vulnerability, resilience, and adaptive capacity measures associated with adaptation strategies in coastal communities with respect to their environmental, economic, social, and cultural dimensions. Results are determined using a multi-participant formulation of the Analytical Hierarchy Process (AHP) for identifying multicriteria decisions as adaptation strategies in a specific coastal context. The application of the framework is conducted for the coastal community of Little Anse on Isle Madame, Nova Scotia. Specifically, the state of the Little Anse breakwater is analysed and adaptation options for protecting, accommodating, and retreating are presented and evaluated in the face of predicted storm scenarios. The results indicate that, in the case of Little Anse, the strategic decision to protect the community by a new breakwater arm provides preferred measures for resilience and adaptive capacity. (C) 2015 Elsevier Ltd. All rights reserved.	coastal community vulnerability; climate change adaptation; resilience; adaptive capacity; analytical hierarchy process; group decision making	decision	ELSEVIER SCIENCE INC	NA	English	Lane, DE (Corresponding Author), Univ Ottawa, Telfer Sch Management, 55 Laurier Ave E, Ottawa, ON K1N 6N5, Canada. Camare, Hooman Mostofi, Morneau Sheppel Toronto, Toronto, ON, Canada.	Canadian Funding Agencies; Social Sciences and Humanities Research Council (SSHRC); International Development Research Centre (IDRC); Telfer School of Management of the University of Ottawa in Ottawa, Canada	10.1016/j.seps.2015.06.003	0038-0121	NA	Socio-economic Planning Sciences	Business \& Economics; Operations Research \& Management Science	Economics; Management; Operations Research \& Management Science	NA	NA	NA	NA	NA	2023-01-27	2015.936	3	0.0952111825346947	0.00993522355459977	0.0852759589800949	0.105146406089294	0.253317838907242	0.0279682034564958	0.225349635450746	0.281286042363738	0.831697416305542	0.022287331882067	0.809410084423475	0.853984748187609	0.720857787132263	0.141799970116361	0.579057817015903	0.862657757248624	0.554178291559219	0.166824832392539	0.38735345916668	0.721003123951759	0.842404115200043	0.025042834842917	0.817361280357126	0.86744695004296	0.145764862000942	0.0237785428999386	0.121986319101004	0.169543404900881	0.444219517707825	0.0762660002764431	0.367953517431381	0.520485517984268
